	MH1	MH2	MH3	MH4	MH5	MWS.H1	MWS.H2	MWS.H3	MWS.H4	MWS.H5	MWS1	MWS2	MWS3	MWS4	MWS5
D_0__Bacteria;D_1__Planctomycetes;D_2__Pla3 lineage;__;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.055760914873511	-16.0
D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae	-6.523561956057013	-6.85276834379239	-4.080919995383567	-10.710101973637718	-16.0	-7.2171464047902685	-5.695085939382667	-7.830164165541089	-7.594195883810479	-10.131918189045551	-10.810660885571135	-12.507712066004078	-10.07033283026883	-7.335868834066247	-6.467166593033289
D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.032321287057878	-16.0	-16.0	-16.0	-10.280146168872356	-6.132672634657153	-16.0	-8.75090633334509	-8.874824561946534
D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Gimesiaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.227054318109674	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Rubinisphaeraceae	-16.0	-16.0	-16.0	-16.0	-10.735744046203068	-16.0	-16.0	-16.0	-16.0	-16.0	-12.980585887013447	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.364714037687712	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Azospirillales;D_4__Azospirillaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.04828044736678	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae	-3.77533283552084	-2.5875121082432426	-2.7064725018936677	-3.116286466362589	-3.2156710762259344	-3.7429643347876493	-2.397728018612122	-4.0451566750012855	-3.4409496235147965	-7.3846842594255175	-8.457023930956435	-7.5691126106682205	-8.295892530683961	-3.200709250784611	-4.989688518978538
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.280146168872356	-6.203931317826974	-9.563372841548947	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.195050787095987	-16.0	-16.0	-16.0	-10.52115426837615	-5.757284212031308	-9.318260343712415	-13.14322375612385	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__uncultured	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.457023930956435	-8.507712066004078	-8.925942920933656	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.535338095674868
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Parvibaculales;D_4__PS1 clade	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.306943667166884	-16.0	-16.0	-16.0	-12.395623386292291	-16.0	-16.0	-9.14322375612385	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade	-16.0	-16.0	-16.0	-7.9797090333949985	-7.530629616298455	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-12.507712066004078	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae	-7.967480575322986	-16.0	-16.0	-16.0	-8.320706546924225	-8.975173614484305	-16.0	-7.461519571746697	-9.364714037687712	-16.0	-13.980585887013447	-12.507712066004078	-14.318260343712415	-9.098829636765398	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae	-9.595511797936028	-12.467478187907599	-16.0	-7.902747051580114	-8.69621568201643	-8.477673955013488	-9.013212464110174	-9.4335051955771	-16.0	-16.0	-16.0	-16.0	-10.858828725075119	-9.558261255402694	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methyloligellaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-11.770746471837871	-16.0	-11.558261255402694	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae	-1.47139048610684	-1.6176821656619904	-1.6490390874640568	-1.5064202838192096	-1.54894199018075	-1.6843415998227518	-1.8088987371229412	-2.059468912983692	-2.1962631296002613	-4.688185256766241	-6.043947948010877	-4.821211538820859	-4.604014826046293	-1.537744238062182	-1.9635242990000061
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiales Incertae Sedis	-8.845490050944376	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.674513295080896	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae	-4.1525683020873	-4.374721046987746	-5.285832296385448	-4.6998917750355	-4.269044427101731	-4.66175701945246	-5.12414886547353	-4.502767858014214	-5.700632819848953	-7.5469556883243945	-9.893123045763108	-8.666409812023137	-8.435617294350575	-4.9583484132155675	-5.019892588822227
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;__	-16.0	-16.0	-16.0	-16.0	-8.657741534201795	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	-7.300055914409857	-8.18207596904535	-8.624634209837206	-5.7307417396967555	-5.8722460461079296	-4.8507481611886405	-7.184324380502928	-6.257427967153193	-8.837467034822842	-7.175507457593233	-1.6719624418823085	-1.4640012026569216	-1.6324165322863329	-6.651370659794177	-1.4656068288873636
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.388336253960382	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Rhodospirillaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-7.858828725075119	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Terasakiellaceae	-16.0	-16.0	-16.0	-16.0	-9.320706546924225	-16.0	-10.453785055496155	-16.0	-8.897588027260413	-16.0	-16.0	-11.092674566725234	-8.73329784299126	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__uncultured	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.996332248825054	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Midichloriaceae	-16.0	-16.0	-9.252665432450248	-16.0	-16.0	-16.0	-6.0565688333045555	-16.0	-16.0	-16.0	-16.0	-10.633242948087936	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Rickettsiaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.904571905340587
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__S25-593	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.16760631117438
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__SM2D12	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.285319644667629	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I	-16.0	-16.0	-16.0	-16.0	-5.776386030700413	-16.0	-16.0	-9.548982412997036	-16.0	-11.20230751693695	-16.0	-11.285319644667629	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.44278403798276	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade III	-16.0	-9.338195170962633	-16.0	-8.469093874133923	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-14.092674566725234	-14.318260343712415	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae	-5.01876980401984	-3.316461649015351	-3.606188542516388	-4.123773930892333	-4.210440756149629	-3.7783907059049735	-2.696514114758387	-5.035912830757666	-4.079311818825463	-7.479841492465858	-8.049848549450562	-6.700357143946474	-8.07033283026883	-4.410208434437888	-5.282520085884211
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Thalassobaculales;D_4__Nisaeaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.683792137486554	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__	-16.0	-11.467478187907599	-16.0	-6.21533728188814	-4.541534392637328	-16.0	-16.0	-4.959019231217513	-11.644821956880447	-16.0	-8.36587604289824	-6.477964722610025	-8.64583500174092	-6.785671751505768	-6.600791157163484
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.81201681883083	-16.0	-12.939273111103155	-8.851302870068482	-7.059251565187783	-9.925942920933656	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.42599703533581	-6.492761724538106	-11.996332248825054	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bradymonadales;D_4__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-11.770746471837871	-11.510905421654812	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bradymonadales;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-12.939273111103155	-16.0	-10.770746471837871	-8.295892530683961	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae	-16.0	-16.0	-16.0	-13.169533592275016	-16.0	-16.0	-16.0	-16.0	-16.0	-10.276308098380726	-16.0	-16.0	-5.46339196045218	-12.558261255402694	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobulbaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-7.7888938185481305	-10.996332248825054	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfovibrionales;D_4__Desulfovibrionaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.20230751693695	-16.0	-9.337787064561764	-7.631759816529198	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Nannocystaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.81201681883083	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__P3OB-42	-16.0	-9.767038469766506	-16.0	-16.0	-6.269044427101731	-5.393751471468397	-16.0	-9.27596391859062	-9.992745260300753	-8.666254616696738	-5.0979428376516065	-9.44881837695051	-11.148335342270103	-16.0	-7.5470199007225025
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Sandaracinaceae	-16.0	-9.513281877520724	-16.0	-16.0	-16.0	-16.0	-16.0	-9.61038295766118	-16.0	-16.0	-16.0	-10.392234848584142	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__NB1-j;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.335868834066247	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.185783971116715	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B);D_4__uncultured bacterium	-16.0	-13.467478187907599	-16.0	-8.286890542913175	-16.0	-6.628008228097919	-16.0	-6.699316686081468	-16.0	-16.0	-16.0	-16.0	-8.891995589010318	-10.683792137486554	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B);__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.36406403332554	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae	-16.0	-16.0	-16.0	-10.262642996666496	-16.0	-7.833817765238763	-16.0	-16.0	-6.751737160796958	-11.939273111103155	-6.903770289962617	-7.984150109947064	-7.042135938438179	-10.055760914873511	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Colwelliaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-7.897588027260413	-16.0	-8.457023930956435	-8.700357143946473	-8.435617294350575	-9.895296242680265	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Pseudoalteromonadaceae	-16.0	-12.882515687186443	-16.0	-16.0	-16.0	-8.447926611619435	-12.261139977553759	-16.0	-6.575659932373051	-11.064803993187013	-5.936191767654995	-6.132672634657153	-6.060872501019764	-11.335868834066247	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Arenicellales;D_4__Arenicellaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-11.173230964955843	-9.770746471837871	-16.0	-10.683792137486554	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Beggiatoales;D_4__Beggiatoaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-12.980585887013447	-16.0	-10.858828725075119	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	-1.1994909068292783	-1.8326671377358814	-1.7758271934853362	-2.2146103002446957	-2.2082670401426716	-1.9443442227076535	-2.117119108286867	-1.5532152621192348	-3.0076795918342416	-5.752746142323713	-7.308160545041952	-5.958248246504308	-6.9607083390943325	-2.92042885325574	-2.9518306581540985
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Cellvibrionaceae	-16.0	-11.467478187907599	-12.712097051087547	-16.0	-8.951472737258506	-8.70508445111656	-12.261139977553759	-10.326589991660589	-5.6383956877210135	-10.436772770573972	-4.240805277240187	-8.04828044736678	-6.405371007482454	-12.558261255402694	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae	-16.0	-16.0	-16.0	-16.0	-9.583740952758017	-10.477673955013488	-16.0	-16.0	-10.644821956880447	-16.0	-7.0979428376516065	-5.448818376950509	-8.891995589010318	-7.91440506562797	-12.904571905340587
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.658657792126085	-16.0	-16.0	-8.14322375612385	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Chromatiales;D_4__Chromatiaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.770746471837871	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Chromatiales;D_4__Sedimenticolaceae	-16.0	-16.0	-16.0	-10.262642996666496	-16.0	-16.0	-16.0	-8.111577100689738	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.005211725474894	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Ectothiorhodospirales;D_4__Thioalkalispiraceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-7.936191767654995	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae	-16.0	-16.0	-16.0	-16.0	-9.735744046203068	-10.477673955013488	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Francisellales;D_4__Francisellaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.003305963513531	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__KI89A clade;D_4__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.227054318109674	-16.0	-16.0	-10.658657792126085	-16.0	-12.318260343712415	-10.44278403798276	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Legionellaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.81201681883083	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__OM182 clade;D_4__uncultured gamma proteobacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.963391549780267	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Alcanivoracaceae	-16.0	-9.660123265849995	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae	-7.354503698432233	-8.513281877520724	-9.12713455036639	-8.362178670217412	-8.233243705673884	-7.975173614484304	-8.646430133438551	-6.974073576939803	-1.413086476939447	-0.1621548104933081	-7.2940853598302295	-8.04828044736678	-8.960708339094332	-7.933770390494901	-3.3410578238834656
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae	-16.0	-10.56058759229908	-16.0	-13.169533592275016	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.280146168872356	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Marinomonadaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.185783971116715	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Nitrincolaceae	-14.054943416573325	-16.0	-16.0	-9.92160607883143	-8.351080195967743	-16.0	-16.0	-16.0	-6.600427837521993	-11.20230751693695	-6.537642391164719	-10.770746471837871	-5.604014826046293	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Oleiphilaceae	-16.0	-9.71259068574413	-16.0	-14.169533592275016	-16.0	-16.0	-16.0	-16.0	-16.0	-12.524235611824311	-5.03221865542877	-6.973733494001726	-6.64583500174092	-6.266706809558851	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Pseudohongiellaceae	-16.0	-16.0	-16.0	-16.0	-9.382107091588367	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Saccharospirillaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-8.853183090105693	-16.0	-16.0	-16.0	-10.939273111103155	-7.308160545041952	-10.507712066004078	-5.9519381294666	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;__	-16.0	-16.0	-16.0	-16.0	-16.0	-9.53907449967763	-16.0	-16.0	-6.7448177468571675	-16.0	-6.388128849745367	-6.311314853200574	-11.148335342270103	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae	-10.595511797936028	-11.145550093020237	-12.12713455036639	-6.355752401057979	-7.496278111507678	-9.814708942291059	-8.834875222851661	-4.999518593497267	-16.0	-12.20230751693695	-16.0	-11.285319644667629	-13.318260343712415	-11.335868834066247	-12.904571905340587
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae	-9.247588494515721	-5.644110947861364	-6.454709208394894	-5.161104970204435	-8.205229329504288	-7.01824233637619	-7.661227135366632	-8.004661896773227	-6.8301250594816745	-10.939273111103155	-16.0	-12.507712066004078	-12.318260343712415	-9.895296242680265	-8.467166593033289
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;D_4__uncultured marine bacterium	-16.0	-16.0	-16.0	-16.0	-8.90566904764538	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.683792137486554	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;__	-16.0	-16.0	-16.0	-16.0	-5.861274928286926	-9.255281533677039	-16.0	-10.227054318109674	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Steroidobacterales;D_4__Woeseiaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.326589991660589	-16.0	-16.0	-12.980585887013447	-16.0	-16.0	-11.14322375612385	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Tenderiales;D_4__Tenderiaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.683792137486554	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiohalorhabdales;D_4__Thiohalorhabdaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.81201681883083	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiomicrospirales;D_4__Thioglobaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.68217948400414
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiotrichales;D_4__Thiotrichaceae	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.510905421654812	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae	-16.0	-8.912889336229961	-16.0	-16.0	-16.0	-9.362196737593552	-16.0	-9.326589991660589	-16.0	-16.0	-6.449204426497135	-11.092674566725234	-8.617820625571325	-9.619661800066838	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae	-16.0	-16.0	-9.068240861312821	-9.999608590832704	-16.0	-9.814708942291059	-8.939211882666397	-11.326589991660589	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;__;__	-11.054943416573325	-16.0	-16.0	-16.0	-16.0	-7.7407083608472815	-16.0	-10.227054318109674	-8.148396130760947	-10.524235611824311	-5.963777599326894	-9.005211725474894	-5.2019163824749475	-10.683792137486554	-16.0
D_0__Bacteria;D_1__Proteobacteria;__;__;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-6.873506046263072	-16.0	-8.44278403798276	-16.0
